terrain_group_sha256,method_id,task_count,false_corridor_count,false_corridor_correction_count,false_corridor_correction_rate,reference_valid_route_count,reference_valid_route_abandonment_count,reference_valid_route_abandonment_rate,valid_lift_opportunity_count,valid_lift_abandonment_count,valid_lift_abandonment_rate
e8b6c66b50834c153cdf4901bbf99399f48274efbe141c4c127b6076daef5be6,continuous_attenuation,1,0,0,,1,0,0.0,1,0,0.0
e8b6c66b50834c153cdf4901bbf99399f48274efbe141c4c127b6076daef5be6,hard_warning,1,0,0,,1,0,0.0,1,0,0.0
e8b6c66b50834c153cdf4901bbf99399f48274efbe141c4c127b6076daef5be6,matched_uniform,1,0,0,,1,0,0.0,1,0,0.0
e8b6c66b50834c153cdf4901bbf99399f48274efbe141c4c127b6076daef5be6,s_only,1,0,0,,1,0,0.0,1,0,0.0
ea21fe1fde5deb3ba13b00511bd0fcd1ca38ebc0dee7b7519f503b1d08e228f9,continuous_attenuation,1,0,0,,1,0,0.0,0,0,
ea21fe1fde5deb3ba13b00511bd0fcd1ca38ebc0dee7b7519f503b1d08e228f9,hard_warning,1,0,0,,1,0,0.0,0,0,
ea21fe1fde5deb3ba13b00511bd0fcd1ca38ebc0dee7b7519f503b1d08e228f9,matched_uniform,1,0,0,,1,0,0.0,0,0,
ea21fe1fde5deb3ba13b00511bd0fcd1ca38ebc0dee7b7519f503b1d08e228f9,s_only,1,0,0,,1,0,0.0,0,0,
ea577cbad267b582a4d53d699fedb5ef427bd78d49d517f746ca7bcc57c1253f,continuous_attenuation,9,0,0,,7,0,0.0,0,0,
ea577cbad267b582a4d53d699fedb5ef427bd78d49d517f746ca7bcc57c1253f,hard_warning,9,0,0,,7,1,0.14285714285714285,0,0,
ea577cbad267b582a4d53d699fedb5ef427bd78d49d517f746ca7bcc57c1253f,matched_uniform,9,0,0,,7,0,0.0,0,0,
ea577cbad267b582a4d53d699fedb5ef427bd78d49d517f746ca7bcc57c1253f,s_only,9,0,0,,7,0,0.0,0,0,
eba876ba12843f1a7b7a361947929f14a19710f2c9488c6bc39e6cd4b0a170f3,continuous_attenuation,4,1,1,1.0,2,2,1.0,0,0,
eba876ba12843f1a7b7a361947929f14a19710f2c9488c6bc39e6cd4b0a170f3,hard_warning,4,1,1,1.0,2,2,1.0,0,0,
eba876ba12843f1a7b7a361947929f14a19710f2c9488c6bc39e6cd4b0a170f3,matched_uniform,4,1,1,1.0,2,2,1.0,0,0,
eba876ba12843f1a7b7a361947929f14a19710f2c9488c6bc39e6cd4b0a170f3,s_only,4,1,0,0.0,2,0,0.0,0,0,
ec817102ab1e81c923f0e010dc1f1a6d57ffe75ae2942591b85cd221cb49d8a6,continuous_attenuation,2,2,1,0.5,0,0,,0,0,
ec817102ab1e81c923f0e010dc1f1a6d57ffe75ae2942591b85cd221cb49d8a6,hard_warning,2,2,2,1.0,0,0,,0,0,
ec817102ab1e81c923f0e010dc1f1a6d57ffe75ae2942591b85cd221cb49d8a6,matched_uniform,2,2,2,1.0,0,0,,0,0,
ec817102ab1e81c923f0e010dc1f1a6d57ffe75ae2942591b85cd221cb49d8a6,s_only,2,2,1,0.5,0,0,,0,0,
f58c14162ae30257737a238b35d3771988f88e0ebd7450d46f1c920c17499256,continuous_attenuation,4,0,0,,2,0,0.0,1,0,0.0
f58c14162ae30257737a238b35d3771988f88e0ebd7450d46f1c920c17499256,hard_warning,4,0,0,,2,1,0.5,1,1,1.0
f58c14162ae30257737a238b35d3771988f88e0ebd7450d46f1c920c17499256,matched_uniform,4,0,0,,2,0,0.0,1,0,0.0
f58c14162ae30257737a238b35d3771988f88e0ebd7450d46f1c920c17499256,s_only,4,0,0,,2,0,0.0,1,0,0.0
f5c5593875fe08810a88c9becec8a480d2c8774d67bcc704d32885cfdbb9dff2,continuous_attenuation,3,1,1,1.0,1,0,0.0,0,0,
f5c5593875fe08810a88c9becec8a480d2c8774d67bcc704d32885cfdbb9dff2,hard_warning,3,1,1,1.0,1,0,0.0,0,0,
f5c5593875fe08810a88c9becec8a480d2c8774d67bcc704d32885cfdbb9dff2,matched_uniform,3,1,1,1.0,1,0,0.0,0,0,
f5c5593875fe08810a88c9becec8a480d2c8774d67bcc704d32885cfdbb9dff2,s_only,3,1,0,0.0,1,0,0.0,0,0,
f7e1ac25446e0906de362b4ba563b9108e57114e29e60591d691fa6090a5aedc,continuous_attenuation,6,0,0,,4,0,0.0,0,0,
f7e1ac25446e0906de362b4ba563b9108e57114e29e60591d691fa6090a5aedc,hard_warning,6,0,0,,4,3,0.75,0,0,
f7e1ac25446e0906de362b4ba563b9108e57114e29e60591d691fa6090a5aedc,matched_uniform,6,0,0,,4,0,0.0,0,0,
f7e1ac25446e0906de362b4ba563b9108e57114e29e60591d691fa6090a5aedc,s_only,6,0,0,,4,0,0.0,0,0,
f8fb7f91724c79577c04d2c1cea1c41435bf2150f954f6b6e8d12ef23a52c80c,continuous_attenuation,1,0,0,,1,0,0.0,0,0,
f8fb7f91724c79577c04d2c1cea1c41435bf2150f954f6b6e8d12ef23a52c80c,hard_warning,1,0,0,,1,0,0.0,0,0,
f8fb7f91724c79577c04d2c1cea1c41435bf2150f954f6b6e8d12ef23a52c80c,matched_uniform,1,0,0,,1,0,0.0,0,0,
f8fb7f91724c79577c04d2c1cea1c41435bf2150f954f6b6e8d12ef23a52c80c,s_only,1,0,0,,1,0,0.0,0,0,
f9cde2f9420ab894c06f4e1520e9925b1eec6cfe3c425e5049e9b8114ad16e4e,continuous_attenuation,1,0,0,,1,0,0.0,1,0,0.0
f9cde2f9420ab894c06f4e1520e9925b1eec6cfe3c425e5049e9b8114ad16e4e,hard_warning,1,0,0,,1,0,0.0,1,0,0.0
f9cde2f9420ab894c06f4e1520e9925b1eec6cfe3c425e5049e9b8114ad16e4e,matched_uniform,1,0,0,,1,0,0.0,1,0,0.0
f9cde2f9420ab894c06f4e1520e9925b1eec6cfe3c425e5049e9b8114ad16e4e,s_only,1,0,0,,1,0,0.0,1,0,0.0
fb5200da73ca17f68258c694f98491ae20900dbf4415aca376bbf2c311983c94,continuous_attenuation,1,0,0,,1,0,0.0,0,0,
fb5200da73ca17f68258c694f98491ae20900dbf4415aca376bbf2c311983c94,hard_warning,1,0,0,,1,0,0.0,0,0,
fb5200da73ca17f68258c694f98491ae20900dbf4415aca376bbf2c311983c94,matched_uniform,1,0,0,,1,0,0.0,0,0,
fb5200da73ca17f68258c694f98491ae20900dbf4415aca376bbf2c311983c94,s_only,1,0,0,,1,0,0.0,0,0,
fc68c6a1b1884e330536eac95b7e04420685376b6b37747cc2b3b8efe4a7a808,continuous_attenuation,2,1,0,0.0,0,0,,0,0,
fc68c6a1b1884e330536eac95b7e04420685376b6b37747cc2b3b8efe4a7a808,hard_warning,2,1,1,1.0,0,0,,0,0,
fc68c6a1b1884e330536eac95b7e04420685376b6b37747cc2b3b8efe4a7a808,matched_uniform,2,1,1,1.0,0,0,,0,0,
fc68c6a1b1884e330536eac95b7e04420685376b6b37747cc2b3b8efe4a7a808,s_only,2,1,0,0.0,0,0,,0,0,
fe7ca4a9beeb7c70a1d095300e53361b108e21b4fc12b7a3f81aa6de3ad784c2,continuous_attenuation,5,0,0,,4,0,0.0,0,0,
fe7ca4a9beeb7c70a1d095300e53361b108e21b4fc12b7a3f81aa6de3ad784c2,hard_warning,5,0,0,,4,1,0.25,0,0,
fe7ca4a9beeb7c70a1d095300e53361b108e21b4fc12b7a3f81aa6de3ad784c2,matched_uniform,5,0,0,,4,0,0.0,0,0,
fe7ca4a9beeb7c70a1d095300e53361b108e21b4fc12b7a3f81aa6de3ad784c2,s_only,5,0,0,,4,0,0.0,0,0,
fee24dfa9bb764d5984f1917aca49ee26ddb750349ec2db559ffe12b391e470f,continuous_attenuation,2,0,0,,2,0,0.0,1,0,0.0
fee24dfa9bb764d5984f1917aca49ee26ddb750349ec2db559ffe12b391e470f,hard_warning,2,0,0,,2,0,0.0,1,0,0.0
fee24dfa9bb764d5984f1917aca49ee26ddb750349ec2db559ffe12b391e470f,matched_uniform,2,0,0,,2,0,0.0,1,0,0.0
fee24dfa9bb764d5984f1917aca49ee26ddb750349ec2db559ffe12b391e470f,s_only,2,0,0,,2,0,0.0,1,0,0.0
